_step,eval_loss,train_loss,smoothed_loss,lr
14678,,1.8033,1.8007,0.000395
14679,,1.8835,1.8137,0.000395
14679,,1.8835,1.8137,0.000395
14680,,1.8735,1.8181,0.000395
14680,,1.8735,1.8181,0.000395
14681,,1.8701,1.8174,0.000395
14681,,1.8701,1.8174,0.000395
14682,,1.7967,1.8195,0.000395
14682,,1.7967,1.8195,0.000395
14683,,1.7957,1.817,0.000395
14683,,1.7957,1.817,0.000395
14684,,1.8301,1.8198,0.000395
14684,,1.8301,1.8198,0.000395
14685,,1.8475,1.822,0.000395
14685,,1.8475,1.822,0.000395
14686,,1.8895,1.8339,0.000395
14686,,1.8895,1.8339,0.000395
14687,,1.8436,1.8434,0.000394
14687,,1.8436,1.8434,0.000394
14688,,1.7903,1.8421,0.000394
14688,,1.7903,1.8421,0.000394
14689,,1.6998,1.8237,0.000394
14689,,1.6998,1.8237,0.000394
14690,,1.775,1.8138,0.000394
14690,,1.775,1.8138,0.000394
14691,,1.856,1.8124,0.000394
14691,,1.856,1.8124,0.000394
14692,,1.8165,1.8144,0.000394
14692,,1.8165,1.8144,0.000394
14693,,1.8556,1.8204,0.000394
14693,,1.8556,1.8204,0.000394
14694,,1.8221,1.8196,0.000394
14694,,1.8221,1.8196,0.000394
14695,,1.748,1.8096,0.000394
14695,,1.748,1.8096,0.000394
14696,,1.7657,1.7973,0.000394
14696,,1.7657,1.7973,0.000394
14697,,1.8013,1.793,0.000394
14697,,1.8013,1.793,0.000394
14698,,1.913,1.8053,0.000393
14698,,1.913,1.8053,0.000393
14699,,1.7946,1.8148,0.000393
14699,,1.7946,1.8148,0.000393
14700,,1.7856,1.8158,0.000393
14700,,1.7856,1.8158,0.000393
14701,,1.8135,1.8116,0.000393
14701,,1.8135,1.8116,0.000393
14702,,1.848,1.8147,0.000393
14702,,1.848,1.8147,0.000393
14703,,1.8111,1.8103,0.000393
14703,,1.8111,1.8103,0.000393
14704,,1.8751,1.8156,0.000393
14704,,1.8751,1.8156,0.000393
14705,,1.8032,1.8211,0.000393
14705,,1.8032,1.8211,0.000393
14706,,1.8787,1.8324,0.000393
14706,,1.8787,1.8324,0.000393
14707,,1.7466,1.8269,0.000393
14707,,1.7466,1.8269,0.000393
14708,,1.7925,1.8149,0.000393
14708,,1.7925,1.8149,0.000393
14709,,1.7899,1.8144,0.000393
14709,,1.7899,1.8144,0.000393
14710,,1.8611,1.822,0.000392
14710,,1.8611,1.822,0.000392
14711,,1.7845,1.8191,0.000392
14711,,1.7845,1.8191,0.000392
14712,,1.7905,1.8133,0.000392
14712,,1.7905,1.8133,0.000392
14713,,1.7923,1.8115,0.000392
14713,,1.7923,1.8115,0.000392
14714,,1.7712,1.8011,0.000392
14714,,1.7712,1.8011,0.000392
14715,,1.7772,1.7985,0.000392
14715,,1.7772,1.7985,0.000392
14716,,1.6283,1.7734,0.000392
14716,,1.6283,1.7734,0.000392
14717,,1.8937,1.7881,0.000392
14717,,1.8937,1.7881,0.000392
14718,,1.849,1.7938,0.000392
14718,,1.849,1.7938,0.000392
14719,,1.7557,1.7904,0.000392
14719,,1.7557,1.7904,0.000392
14720,,1.7375,1.778,0.000392
14720,,1.7375,1.778,0.000392
14721,,1.7894,1.7785,0.000392
14721,,1.7894,1.7785,0.000392
14722,,1.8016,1.7796,0.000391
14722,,1.8016,1.7796,0.000391
14723,,1.8116,1.7815,0.000391
14723,,1.8116,1.7815,0.000391
14724,,1.709,1.7753,0.000391
14724,,1.709,1.7753,0.000391
14725,,1.8478,1.7824,0.000391
14725,,1.8478,1.7824,0.000391
14726,,1.7971,1.7992,0.000391
14726,,1.7971,1.7992,0.000391
14727,,1.8075,1.7906,0.000391
14727,,1.8075,1.7906,0.000391
14728,,1.7615,1.7819,0.000391
14728,,1.7615,1.7819,0.000391
14729,,1.7914,1.7854,0.000391
14729,,1.7914,1.7854,0.000391
14730,,1.7412,1.7858,0.000391
14730,,1.7412,1.7858,0.000391
14731,,1.7939,1.7863,0.000391
14731,,1.7939,1.7863,0.000391
14732,,1.8051,1.7866,0.000391
14732,,1.8051,1.7866,0.000391
14733,,1.8867,1.7941,0.00039
14733,,1.8867,1.7941,0.00039
14734,,1.7515,1.7984,0.00039
14734,,1.7515,1.7984,0.00039
14735,,1.8139,1.795,0.00039
14735,,1.8139,1.795,0.00039
14736,,1.7585,1.7911,0.00039
14736,,1.7585,1.7911,0.00039
14737,,1.7891,1.7893,0.00039
14737,,1.7891,1.7893,0.00039
14738,,1.6349,1.7766,0.00039
14738,,1.6349,1.7766,0.00039
14739,,1.7528,1.7728,0.00039
14739,,1.7528,1.7728,0.00039
14740,,1.7527,1.7739,0.00039
14740,,1.7527,1.7739,0.00039
14741,,1.7411,1.7686,0.00039
14741,,1.7411,1.7686,0.00039
14742,,1.7173,1.7599,0.00039
14742,,1.7173,1.7599,0.00039
14743,,1.8175,1.7529,0.00039
14743,,1.8175,1.7529,0.00039
14744,,1.9205,1.7698,0.00039
14744,,1.9205,1.7698,0.00039
14745,,1.7821,1.7667,0.000389
14745,,1.7821,1.7667,0.000389
14746,,1.8636,1.7772,0.000389
14746,,1.8636,1.7772,0.000389
14747,,1.7419,1.7724,0.000389
14747,,1.7419,1.7724,0.000389
14748,,1.8075,1.7897,0.000389
14748,,1.8075,1.7897,0.000389
14749,,1.8738,1.8018,0.000389
14749,,1.8738,1.8018,0.000389
14750,,1.7256,1.7991,0.000389
14750,,1.7256,1.7991,0.000389
14751,,1.893,1.8143,0.000389
14751,,1.893,1.8143,0.000389
14752,,1.763,1.8189,0.000389
14752,,1.763,1.8189,0.000389
14753,,1.8424,1.8214,0.000389
14753,,1.8424,1.8214,0.000389
14754,,1.7859,1.8079,0.000389
14754,,1.7859,1.8079,0.000389
14755,,1.7837,1.8081,0.000389
14755,,1.7837,1.8081,0.000389
14756,,1.7679,1.7985,0.000389
14756,,1.7679,1.7985,0.000389
14757,,1.9299,1.8173,0.000388
14757,,1.9299,1.8173,0.000388
14758,,1.7753,1.8141,0.000388
14758,,1.7753,1.8141,0.000388
14759,,1.7604,1.8027,0.000388
14759,,1.7604,1.8027,0.000388
14760,,1.8226,1.8124,0.000388
14760,,1.8226,1.8124,0.000388
14761,,1.868,1.8099,0.000388
14761,,1.868,1.8099,0.000388
14762,,1.7562,1.8092,0.000388
14762,,1.7562,1.8092,0.000388
14763,,1.7886,1.8039,0.000388
14763,,1.7886,1.8039,0.000388
14764,,1.8006,1.8053,0.000388
14764,,1.8006,1.8053,0.000388
14765,,1.806,1.8076,0.000388
14765,,1.806,1.8076,0.000388
14766,,1.7733,1.8081,0.000388
14766,,1.7733,1.8081,0.000388
14767,,1.8048,1.7956,0.000388
14767,,1.8048,1.7956,0.000388
14768,,1.8701,1.8051,0.000387
14768,,1.8701,1.8051,0.000387
14769,,1.9103,1.82,0.000387
14769,,1.9103,1.82,0.000387
14770,,1.8882,1.8266,0.000387
14770,,1.8882,1.8266,0.000387
14771,,1.8209,1.8219,0.000387
14771,,1.8209,1.8219,0.000387
14772,,1.9338,1.8397,0.000387
14772,,1.9338,1.8397,0.000387
14773,,1.8611,1.8469,0.000387
14773,,1.8611,1.8469,0.000387
14774,,1.8303,1.8499,0.000387
14774,,1.8303,1.8499,0.000387
14775,,1.808,1.8501,0.000387
14775,,1.808,1.8501,0.000387
14776,,1.7595,1.8487,0.000387
14776,,1.7595,1.8487,0.000387
14777,,1.7809,1.8463,0.000387
14777,,1.7809,1.8463,0.000387
14778,,1.7914,1.8384,0.000387
14778,,1.7914,1.8384,0.000387
14779,,1.8578,1.8332,0.000387
14779,,1.8578,1.8332,0.000387
14780,,1.8262,1.827,0.000386
14780,,1.8262,1.827,0.000386
14781,,1.8981,1.8347,0.000386
14781,,1.8981,1.8347,0.000386
14782,,1.83,1.8243,0.000386
14782,,1.83,1.8243,0.000386
14783,,1.791,1.8173,0.000386
14783,,1.791,1.8173,0.000386
14784,,1.9161,1.8259,0.000386
14784,,1.9161,1.8259,0.000386
14785,,1.8477,1.8299,0.000386
14785,,1.8477,1.8299,0.000386
14786,,1.7668,1.8306,0.000386
14786,,1.7668,1.8306,0.000386
14787,,1.8345,1.836,0.000386
14787,,1.8345,1.836,0.000386
14788,,1.7783,1.8346,0.000386
14788,,1.7783,1.8346,0.000386
14789,,2.0008,1.849,0.000386
14789,,2.0008,1.849,0.000386
14790,,1.8213,1.8485,0.000386
14791,,1.8166,1.8403,0.000386
14791,,1.8166,1.8403,0.000386
14792,,1.9122,1.8485,0.000385
14792,,1.9122,1.8485,0.000385
14793,,1.865,1.8559,0.000385
14793,,1.865,1.8559,0.000385
14794,,1.7451,1.8388,0.000385
14794,,1.7451,1.8388,0.000385
14795,,1.7632,1.8304,0.000385
14795,,1.7632,1.8304,0.000385
14796,,1.7943,1.8331,0.000385
14796,,1.7943,1.8331,0.000385
14797,,1.8666,1.8363,0.000385
14797,,1.8666,1.8363,0.000385
14798,,1.7924,1.8377,0.000385
14798,,1.7924,1.8377,0.000385
14799,,1.8206,1.8197,0.000385
14799,,1.8206,1.8197,0.000385
14800,,1.8266,1.8202,0.000385
14800,,1.8266,1.8202,0.000385
14801,,1.8768,1.8263,0.000385
14801,,1.8768,1.8263,0.000385
14802,,1.7326,1.8083,0.000385
14802,,1.7326,1.8083,0.000385
14803,,1.9284,1.8147,0.000385
14803,,1.9284,1.8147,0.000385
14804,,1.8651,1.8266,0.000384
14804,,1.8651,1.8266,0.000384
14805,,1.9194,1.8423,0.000384
14805,,1.9194,1.8423,0.000384
14806,,1.6935,1.8322,0.000384
14806,,1.6935,1.8322,0.000384
14807,,1.8151,1.827,0.000384
14807,,1.8151,1.827,0.000384
14808,,1.805,1.8283,0.000384
14808,,1.805,1.8283,0.000384
14809,,1.9849,1.8447,0.000384
14809,,1.9849,1.8447,0.000384
14810,,1.8931,1.8514,0.000384
14810,,1.8931,1.8514,0.000384
14811,,1.7855,1.8423,0.000384
14811,,1.7855,1.8423,0.000384
14812,,1.9061,1.8596,0.000384
14812,,1.9061,1.8596,0.000384
14813,,1.8328,1.85,0.000384
14813,,1.8328,1.85,0.000384
14814,,1.8716,1.8507,0.000384
14814,,1.8716,1.8507,0.000384
14815,,1.8429,1.843,0.000384
14815,,1.8429,1.843,0.000384
14816,,1.9354,1.8672,0.000383
14816,,1.9354,1.8672,0.000383
14817,,1.959,1.8816,0.000383
14817,,1.959,1.8816,0.000383
14818,,1.7363,1.8748,0.000383
14818,,1.7363,1.8748,0.000383
14819,,1.869,1.8632,0.000383
14819,,1.869,1.8632,0.000383
14820,,1.7493,1.8488,0.000383
14820,,1.7493,1.8488,0.000383
14821,,1.7451,1.8448,0.000383
14821,,1.7451,1.8448,0.000383
14822,,1.8657,1.8407,0.000383
14822,,1.8657,1.8407,0.000383
14823,,1.8446,1.8419,0.000383
14823,,1.8446,1.8419,0.000383
14824,,1.8847,1.8432,0.000383
14824,,1.8847,1.8432,0.000383
14825,,1.8895,1.8479,0.000383
14825,,1.8895,1.8479,0.000383
14826,,1.8522,1.8396,0.000383
14826,,1.8522,1.8396,0.000383
14827,,1.8609,1.8297,0.000383
14827,,1.8609,1.8297,0.000383
14828,,1.9597,1.8521,0.000382
14828,,1.9597,1.8521,0.000382
14829,,1.8829,1.8535,0.000382
14829,,1.8829,1.8535,0.000382
14830,,1.9626,1.8748,0.000382
14830,,1.9626,1.8748,0.000382
14831,,1.9833,1.8986,0.000382
14831,,1.9833,1.8986,0.000382
14832,,1.9047,1.9025,0.000382
14832,,1.9047,1.9025,0.000382
14833,,1.8467,1.9027,0.000382
14833,,1.8467,1.9027,0.000382
14834,,1.755,1.8898,0.000382
14834,,1.755,1.8898,0.000382
14835,,1.9052,1.8913,0.000382
14835,,1.9052,1.8913,0.000382
14836,,1.99,1.9051,0.000382
14836,,1.99,1.9051,0.000382
14837,,1.889,1.9079,0.000382
14837,,1.889,1.9079,0.000382
14838,,1.9125,1.9032,0.000382
14838,,1.9125,1.9032,0.000382
14839,,1.9003,1.9049,0.000381
14839,,1.9003,1.9049,0.000381
14840,,1.8932,1.898,0.000381
14840,,1.8932,1.898,0.000381
14841,,1.9167,1.8913,0.000381
14841,,1.9167,1.8913,0.000381
14842,,1.7844,1.8793,0.000381
14842,,1.7844,1.8793,0.000381
14843,,1.8634,1.881,0.000381
14843,,1.8634,1.881,0.000381
14844,,1.7301,1.8785,0.000381
14844,,1.7301,1.8785,0.000381
14845,,1.7552,1.8635,0.000381
14845,,1.7552,1.8635,0.000381
14846,,1.7735,1.8418,0.000381
14846,,1.7735,1.8418,0.000381
14847,,1.8032,1.8333,0.000381
14847,,1.8032,1.8333,0.000381
14848,,1.7933,1.8213,0.000381
14848,,1.7933,1.8213,0.000381
14849,,1.8105,1.8124,0.000381
14849,,1.8105,1.8124,0.000381
14850,,1.8586,1.8089,0.000381
14850,,1.8586,1.8089,0.000381
14851,,1.7836,1.7956,0.00038
14851,,1.7836,1.7956,0.00038
14852,,1.8799,1.8051,0.00038
14852,,1.8799,1.8051,0.00038
14853,,1.8624,1.805,0.00038
14853,,1.8624,1.805,0.00038
14854,,1.8398,1.816,0.00038
14854,,1.8398,1.816,0.00038
14855,,1.8586,1.8263,0.00038
14855,,1.8586,1.8263,0.00038
14856,,1.8808,1.8371,0.00038
14856,,1.8808,1.8371,0.00038
14857,,1.889,1.8457,0.00038
14857,,1.889,1.8457,0.00038
14858,,1.9669,1.863,0.00038
14858,,1.9669,1.863,0.00038
14859,,1.8682,1.8688,0.00038
14859,,1.8682,1.8688,0.00038
14860,,1.8425,1.8672,0.00038
14860,,1.8425,1.8672,0.00038
14861,,1.7992,1.8687,0.00038
14861,,1.7992,1.8687,0.00038
14862,,1.7909,1.8598,0.00038
14862,,1.7909,1.8598,0.00038
14863,,1.8352,1.8571,0.000379
14863,,1.8352,1.8571,0.000379
14864,,1.8403,1.8572,0.000379
14864,,1.8403,1.8572,0.000379
14865,,1.8231,1.8536,0.000379
14865,,1.8231,1.8536,0.000379
14866,,1.7462,1.8402,0.000379
14866,,1.7462,1.8402,0.000379
14867,,1.7942,1.8307,0.000379
14867,,1.7942,1.8307,0.000379
14868,,1.8069,1.8147,0.000379
14868,,1.8069,1.8147,0.000379
14869,,1.9478,1.8226,0.000379
14869,,1.9478,1.8226,0.000379
14870,,1.9583,1.8342,0.000379
14870,,1.9583,1.8342,0.000379
14871,,1.943,1.8486,0.000379
14871,,1.943,1.8486,0.000379
14872,,1.8063,1.8501,0.000379
14872,,1.8063,1.8501,0.000379
14873,,1.7999,1.8466,0.000379
14873,,1.7999,1.8466,0.000379
14874,,1.7472,1.8373,0.000379
14874,,1.7472,1.8373,0.000379
14875,,1.879,1.8429,0.000378
14875,,1.879,1.8429,0.000378
14876,,1.842,1.8524,0.000378
14876,,1.842,1.8524,0.000378
14877,,1.7985,1.8529,0.000378
14877,,1.7985,1.8529,0.000378
14878,,1.7449,1.8467,0.000378
14878,,1.7449,1.8467,0.000378
14879,,1.7286,1.8248,0.000378
14879,,1.7286,1.8248,0.000378
14880,,1.9153,1.8205,0.000378
14880,,1.9153,1.8205,0.000378
14881,,1.8196,1.8081,0.000378
14881,,1.8196,1.8081,0.000378
14882,,1.6858,1.7961,0.000378
14882,,1.6858,1.7961,0.000378
14883,,1.889,1.805,0.000378
14883,,1.889,1.805,0.000378
14884,,1.8229,1.8126,0.000378
14884,,1.8229,1.8126,0.000378
14885,,1.7783,1.8025,0.000378
14885,,1.7783,1.8025,0.000378
14886,,1.8102,1.7993,0.000378
14886,,1.8102,1.7993,0.000378
14887,,1.8976,1.8092,0.000377
14887,,1.8976,1.8092,0.000377
14888,,1.9945,1.8342,0.000377
14888,,1.9945,1.8342,0.000377
14889,,1.901,1.8514,0.000377
14889,,1.901,1.8514,0.000377
14890,,1.8362,1.8435,0.000377
14890,,1.8362,1.8435,0.000377
14891,,1.8468,1.8462,0.000377
14891,,1.8468,1.8462,0.000377
14892,,1.8772,1.8654,0.000377
14892,,1.8772,1.8654,0.000377
14893,,1.9344,1.8699,0.000377
14893,,1.9344,1.8699,0.000377
14894,,1.8449,1.8721,0.000377
14894,,1.8449,1.8721,0.000377
14895,,1.8151,1.8758,0.000377
14895,,1.8151,1.8758,0.000377
14896,,1.749,1.8697,0.000377
14896,,1.749,1.8697,0.000377
14897,,1.8236,1.8623,0.000377
14897,,1.8236,1.8623,0.000377
14898,,1.7751,1.8403,0.000377
14898,,1.7751,1.8403,0.000377
14899,,1.8522,1.8354,0.000376
14899,,1.8522,1.8354,0.000376
14900,,1.8923,1.8411,0.000376
14900,,1.8923,1.8411,0.000376
14901,,1.7502,1.8314,0.000376
14901,,1.7502,1.8314,0.000376
14902,,1.7926,1.8229,0.000376
14902,,1.7926,1.8229,0.000376
14903,,1.8159,1.8111,0.000376
14903,,1.8159,1.8111,0.000376
14904,,1.7734,1.8039,0.000376
14904,,1.7734,1.8039,0.000376
14905,,1.9058,1.813,0.000376
14905,,1.9058,1.813,0.000376
14906,,1.9423,1.8323,0.000376
14906,,1.9423,1.8323,0.000376
14907,,2.0016,1.8501,0.000376
14907,,2.0016,1.8501,0.000376
14908,,1.8105,1.8537,0.000376
14908,,1.8105,1.8537,0.000376
14909,,1.8025,1.8487,0.000376
14909,,1.8025,1.8487,0.000376
14910,,1.8873,1.8482,0.000376
14910,,1.8873,1.8482,0.000376
14911,,1.8416,1.8573,0.000375
14911,,1.8416,1.8573,0.000375
14912,,1.8049,1.8586,0.000375
14912,,1.8049,1.8586,0.000375
14913,,1.689,1.8459,0.000375
14913,,1.689,1.8459,0.000375
14914,,1.7864,1.8472,0.000375
14914,,1.7864,1.8472,0.000375
14915,,1.9568,1.8523,0.000375
14915,,1.9568,1.8523,0.000375
14916,,1.8388,1.8419,0.000375
14916,,1.8388,1.8419,0.000375
14917,,1.8488,1.8266,0.000375
14917,,1.8488,1.8266,0.000375
14918,,1.88,1.8336,0.000375
14919,,1.934,1.8467,0.000375
14919,,1.934,1.8467,0.000375
14920,,1.7283,1.8309,0.000375
14920,,1.7283,1.8309,0.000375
14921,,1.8389,1.8306,0.000375
14921,,1.8389,1.8306,0.000375
14922,,1.7972,1.8298,0.000375
14922,,1.7972,1.8298,0.000375
14923,,1.8757,1.8485,0.000374
14923,,1.8757,1.8485,0.000374
14924,,1.8371,1.8536,0.000374
14924,,1.8371,1.8536,0.000374
14925,,1.8428,1.8422,0.000374
14925,,1.8428,1.8422,0.000374
14926,,1.9283,1.8511,0.000374
14926,,1.9283,1.8511,0.000374
14927,,1.8994,1.8562,0.000374
14927,,1.8994,1.8562,0.000374
14928,,1.9033,1.8585,0.000374
14928,,1.9033,1.8585,0.000374
14929,,1.8009,1.8452,0.000374
14929,,1.8009,1.8452,0.000374
14930,,1.8179,1.8542,0.000374
14930,,1.8179,1.8542,0.000374
14931,,1.8575,1.856,0.000374
14931,,1.8575,1.856,0.000374
14932,,1.7907,1.8554,0.000374
14932,,1.7907,1.8554,0.000374
14933,,1.8413,1.8519,0.000374
14933,,1.8413,1.8519,0.000374
14934,,1.8551,1.8537,0.000374
14934,,1.8551,1.8537,0.000374
14935,,1.9199,1.8614,0.000373
14935,,1.9199,1.8614,0.000373
14936,,1.9576,1.8644,0.000373
14936,,1.9576,1.8644,0.000373
14937,,1.8192,1.8563,0.000373
14937,,1.8192,1.8563,0.000373
14938,,1.9249,1.8585,0.000373
14938,,1.9249,1.8585,0.000373
14939,,1.8338,1.8618,0.000373
14939,,1.8338,1.8618,0.000373
14940,,1.867,1.8667,0.000373
14940,,1.867,1.8667,0.000373
14941,,1.7952,1.8605,0.000373
14941,,1.7952,1.8605,0.000373
14942,,1.7999,1.8614,0.000373
14942,,1.7999,1.8614,0.000373
14943,,1.8744,1.8647,0.000373
14943,,1.8744,1.8647,0.000373
14944,,1.801,1.8593,0.000373
14944,,1.801,1.8593,0.000373
14945,,1.8391,1.8512,0.000373
14945,,1.8391,1.8512,0.000373
14946,,1.8226,1.8377,0.000373
14946,,1.8226,1.8377,0.000373
14947,,1.8998,1.8458,0.000372
14947,,1.8998,1.8458,0.000372
14948,,1.8671,1.84,0.000372
14948,,1.8671,1.84,0.000372
14949,,1.8256,1.8392,0.000372
14949,,1.8256,1.8392,0.000372
14950,,1.9125,1.8437,0.000372
14950,,1.9125,1.8437,0.000372
14951,,1.8495,1.8491,0.000372
14951,,1.8495,1.8491,0.000372
14952,,1.9395,1.8631,0.000372
14952,,1.9395,1.8631,0.000372
14953,,1.8272,1.8584,0.000372
14953,,1.8272,1.8584,0.000372
14954,,1.7921,1.8575,0.000372
14954,,1.7921,1.8575,0.000372
14955,,1.8453,1.8581,0.000372
14955,,1.8453,1.8581,0.000372
14956,,1.8245,1.8583,0.000372
14956,,1.8245,1.8583,0.000372
14957,,1.8995,1.8583,0.000372
14957,,1.8995,1.8583,0.000372
14958,,1.8196,1.8535,0.000372
14958,,1.8196,1.8535,0.000372
14959,,1.8765,1.8586,0.000371
14959,,1.8765,1.8586,0.000371
14960,,1.8766,1.855,0.000371
14960,,1.8766,1.855,0.000371
14961,,1.9105,1.8611,0.000371
14961,,1.9105,1.8611,0.000371
14962,,1.9226,1.8594,0.000371
14962,,1.9226,1.8594,0.000371
14963,,1.8539,1.8621,0.000371
14963,,1.8539,1.8621,0.000371
14964,,1.7987,1.8628,0.000371
14964,,1.7987,1.8628,0.000371
14965,,1.8765,1.8659,0.000371
14965,,1.8765,1.8659,0.000371
14966,,1.9004,1.8735,0.000371
14966,,1.9004,1.8735,0.000371
14967,,1.7836,1.8619,0.000371
14967,,1.7836,1.8619,0.000371
14968,,1.8975,1.8697,0.000371
14968,,1.8975,1.8697,0.000371
14969,,1.7344,1.8555,0.000371
14969,,1.7344,1.8555,0.000371
14970,,1.7479,1.8426,0.000371
14970,,1.7479,1.8426,0.000371
14971,,1.9374,1.8453,0.00037
14971,,1.9374,1.8453,0.00037
14972,,1.7446,1.8275,0.00037
14972,,1.7446,1.8275,0.00037
14973,,1.9023,1.8323,0.00037
14973,,1.9023,1.8323,0.00037
14974,,1.9482,1.8473,0.00037
14974,,1.9482,1.8473,0.00037
14975,,1.8263,1.8423,0.00037
14975,,1.8263,1.8423,0.00037
14976,,1.8674,1.839,0.00037
14976,,1.8674,1.839,0.00037
14977,,1.8818,1.8488,0.00037
14977,,1.8818,1.8488,0.00037
14978,,1.9161,1.8507,0.00037
14978,,1.9161,1.8507,0.00037
14979,,1.8517,1.8624,0.00037
14979,,1.8517,1.8624,0.00037
14980,,1.7887,1.8665,0.00037
14980,,1.7887,1.8665,0.00037
14981,,1.8292,1.8556,0.00037
14981,,1.8292,1.8556,0.00037
14982,,1.8312,1.8643,0.00037
14982,,1.8312,1.8643,0.00037
14983,,1.9763,1.8717,0.000369
14983,,1.9763,1.8717,0.000369
14984,,1.8843,1.8653,0.000369
14984,,1.8843,1.8653,0.000369
14985,,1.734,1.8561,0.000369
14985,,1.734,1.8561,0.000369
14986,,1.839,1.8532,0.000369
14986,,1.839,1.8532,0.000369
14987,,1.7985,1.8449,0.000369
14987,,1.7985,1.8449,0.000369
14988,,1.8394,1.8372,0.000369
14988,,1.8394,1.8372,0.000369
14989,,1.9019,1.8422,0.000369
14989,,1.9019,1.8422,0.000369
14990,,1.8513,1.8485,0.000369
14990,,1.8513,1.8485,0.000369
14991,,1.9156,1.8572,0.000369
14991,,1.9156,1.8572,0.000369
14992,,1.8786,1.8619,0.000369
14992,,1.8786,1.8619,0.000369
14993,,1.8318,1.8474,0.000369
14993,,1.8318,1.8474,0.000369
14994,,1.8168,1.8407,0.000369
14994,,1.8168,1.8407,0.000369
14995,,1.8309,1.8504,0.000369
14995,,1.8309,1.8504,0.000369
14996,,1.896,1.8561,0.000368
14996,,1.896,1.8561,0.000368
14997,,1.8932,1.8656,0.000368
14997,,1.8932,1.8656,0.000368
14998,,1.9133,1.8729,0.000368
14998,,1.9133,1.8729,0.000368
14999,,1.8862,1.8714,0.000368
14999,,1.8862,1.8714,0.000368
15000,,1.8231,1.8686,0.000368
15000,,1.8231,1.8686,0.000368
15001,,1.8218,1.8592,0.000368
15001,,1.8218,1.8592,0.000368
15002,,1.7996,1.8513,0.000368
15002,,1.7996,1.8513,0.000368
15003,,1.8047,1.8486,0.000368
15003,,1.8047,1.8486,0.000368
15004,,1.9384,1.8607,0.000368
15004,,1.9384,1.8607,0.000368
15005,,1.8369,1.8613,0.000368
15005,,1.8369,1.8613,0.000368
15006,,1.8942,1.8612,0.000368
15006,,1.8942,1.8612,0.000368
15007,,1.8317,1.855,0.000368
15007,,1.8317,1.855,0.000368
15008,,1.9217,1.8558,0.000367
15008,,1.9217,1.8558,0.000367
15009,,1.7902,1.8462,0.000367
15009,,1.7902,1.8462,0.000367
15010,,1.8388,1.8478,0.000367
15010,,1.8388,1.8478,0.000367
15011,,1.8885,1.8545,0.000367
15011,,1.8885,1.8545,0.000367
15012,,1.8228,1.8568,0.000367
15012,,1.8228,1.8568,0.000367
15013,,1.8422,1.8605,0.000367
15013,,1.8422,1.8605,0.000367
15014,,1.7261,1.8393,0.000367
15014,,1.7261,1.8393,0.000367
15015,,1.8336,1.839,0.000367
15015,,1.8336,1.839,0.000367
15016,,1.8085,1.8304,0.000367
15016,,1.8085,1.8304,0.000367
15017,,1.8756,1.8348,0.000367
15017,,1.8756,1.8348,0.000367
15018,,1.8906,1.8317,0.000367
15018,,1.8906,1.8317,0.000367
15019,,1.7512,1.8278,0.000367
15019,,1.7512,1.8278,0.000367
15020,,1.7415,1.8181,0.000366
15020,,1.7415,1.8181,0.000366
15021,,1.704,1.7996,0.000366
15021,,1.704,1.7996,0.000366
15022,,1.7377,1.7911,0.000366
15022,,1.7377,1.7911,0.000366
15023,,1.7661,1.7835,0.000366
15023,,1.7661,1.7835,0.000366
15024,,1.7693,1.7878,0.000366
15024,,1.7693,1.7878,0.000366
15025,,1.7841,1.7828,0.000366
15025,,1.7841,1.7828,0.000366
15026,,1.8395,1.7859,0.000366
15026,,1.8395,1.7859,0.000366
15027,,1.819,1.7803,0.000366
15027,,1.819,1.7803,0.000366
15028,,1.8531,1.7765,0.000366
15028,,1.8531,1.7765,0.000366
15029,,1.8159,1.783,0.000366
15029,,1.8159,1.783,0.000366
15030,,2.0317,1.812,0.000366
15030,,2.0317,1.812,0.000366
15031,,1.9248,1.8341,0.000366
15031,,1.9248,1.8341,0.000366
15032,,1.9247,1.8528,0.000365
15032,,1.9247,1.8528,0.000365
15033,,1.8687,1.8631,0.000365
15033,,1.8687,1.8631,0.000365
15034,,1.7777,1.8639,0.000365
15034,,1.7777,1.8639,0.000365
15035,,1.6962,1.8551,0.000365
15035,,1.6962,1.8551,0.000365
15036,,1.997,1.8709,0.000365
15036,,1.997,1.8709,0.000365
15037,,1.8118,1.8702,0.000365
15037,,1.8118,1.8702,0.000365
15038,,1.8909,1.8739,0.000365
15038,,1.8909,1.8739,0.000365
15039,,1.7495,1.8673,0.000365
15039,,1.7495,1.8673,0.000365
15040,,1.9086,1.855,0.000365
15040,,1.9086,1.855,0.000365
15041,,1.7214,1.8346,0.000365
15041,,1.7214,1.8346,0.000365
15042,,1.8468,1.8268,0.000365
15042,,1.8468,1.8268,0.000365
15043,,1.7784,1.8178,0.000365
15043,,1.7784,1.8178,0.000365
15044,,1.8111,1.8212,0.000364
15044,,1.8111,1.8212,0.000364
15045,,1.7596,1.8275,0.000364
15045,,1.7596,1.8275,0.000364
15046,,1.8708,1.8149,0.000364
15046,,1.8708,1.8149,0.000364
15047,,1.9599,1.8297,0.000364
15047,,1.9599,1.8297,0.000364
15048,,1.8831,1.8289,0.000364
15048,,1.8831,1.8289,0.000364
15049,,1.7238,1.8263,0.000364
15049,,1.7238,1.8263,0.000364
15050,,1.7765,1.8131,0.000364
